1339962032725090305,"Today's article in @nature is not an easy read but it is a very good review about which viral elements are used in COVID-19 vaccine candidates, why they might act as good targets for the immune system and the implications for protective immunity. URL: ""Viral targets for vaccines against COVID-19""",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,disagree

1340429247287062529,"@Lefty_Mind Why won't they take responsibility for any 'severe' side effects?   Covid vaccine: You can't sue Pfizer or Moderna over side effects  URL: ""You can't sue Pfizer or Moderna if you have severe Covid vaccine side effects. The government likely won't compensate you for damages either""","There are severe side effects of the COVID-19 vaccines, worse than having the virus.",not_relevant

1340047726361235457,#BillGates created coronavirus and the vaccine to depopulate earth for the #NWO,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,not_relevant

1344360255510163456,"Let me guess, the new variant of coronavirus is not affected by the vaccine.",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1345730803917963265,SP leader claims that Covid 19 Vaccine makes people impotent.,The COVID-19 vaccine causes infertility or miscarriages in women.,no_stance

1345830932985618441,it's crazy how one of the side effects of the Pfizer Covid vaccine is an erection lasting longer than 4 hours.,"There are severe side effects of the COVID-19 vaccines, worse than having the virus.",no_stance

1345821055466823688,@miltongraham22 @SkyNews Why?  You are statistically more likely to die from flu than covid if under 60..... why would anyone in this category take a rushed vaccine only approved under Emergency usage?,More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,no_stance

1341014541828841472,"##  SHARE  THE  ARCHDIOCESE  OF  CHICAGO  IN  ILLINOIS  U.S.A  @archchicago   WITH  THE  BBC  WORLD  SERVICE  IN  LONDON  ENGLAND  @bbcworldservice   . ## URL QT: "".@Pontifex approves use of vaccines produced with cell lines derived from two fetuses aborted in the 1960s.  URL: ""Vatican CDF says use of anti-Covid vaccines ""morally acceptable""""""",The COVID-19 vaccine contains tissue from aborted fetuses.,no_stance

1345687373372391425,"Government advertising pays... more so in a collapsed economy... URL URL QT: ""It's factually accurate to state that more people have died and will die in this country as a result of the lockdown than will ever die from this coronavirus with or without a vaccine. For some reason the media supports lockdowns and criticizes a poor vaccine rollout. Enemy of...""",More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,not_relevant

1344384959843364865,@CommonSenseNew2 @amandadonnell14 @HLAurora63 The makers of the covid vaccine say there is NO live virus in this vaccine. It somehow changes a person's DNA and teaches the body to produce the protein that was added to a coronavirus to create the C19 strain.,RNA alters a person's DNA when taking the COVID-19 vaccine.,agree

1340682415686168581,"Nice piece on as we are having conversations in our clinics, labs, teams, and families. URL QT: ""For the elderly, the risk of getting Covid is much higher than the possibility of any side effects from the vaccine, several experts said. URL""","There are severe side effects of the COVID-19 vaccines, worse than having the virus.",disagree

1340050096214466564,"Don't take the covid vaccine, it may not be safe.",RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1343985659917168640,"Check out this excellent deep dive on everything you wanted to know about Covid-19 immunity ... plus a fascinating natural experiment on a fishing boat. URL QT: ""Here's my roundup for @NatGeo of what we have learned about #COVID19 immune responses over this pandemic year - and what to look for with vaccine rollout. Thanks to edits from @MoNscience, @vmjaggard99, and team! Summary 🧵 below URL: ""What we've learned about how our immune system fights COVID-19"" 1/17""",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,no_stance

1340801935088226304,"Top EU Scientist Warns COVID-19 Vaccine Linked To Sterilization of Women URL: ""Infowars Article""",The COVID-19 vaccine causes infertility or miscarriages in women.,agree

1340822949624836096,@ChristinethaGr8 @simmsrn @cnnbrk Sorry to hear about ur mom. If you've already had covid tho you can still get it again. Natural immunity from it lasts a couple months for some people. And the vaccine will give immunity for years.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,disagree

1343811770226364417,"GOOD LUCK TO ANY FOOL THAT TAKES THE COVID VACCINE URL: ""DTR360BOOKS 📚 on Instagram: ""Bell's Palsy is characterized by muscle weakness that causes one half of the face to drop. Click 🔗 link in bio for #HEALTH books.…""""",The COVID-19 vaccine causes Bell's palsy.,agree

1340968727303622656,"My husband I will never take that vaccine URL QT: ""Beware of the Coronavirus Vaccine because:  🚩The side effects are so bad, people in the test trials and reported symptoms worse than covid.  🚩Secondly, we have NO idea what the long term side effects are. Covid-19 has only been around for a year and the vaccine even less.""","There are severe side effects of the COVID-19 vaccines, worse than having the virus.",agree

1340133269317283842,Older people are getting the #coronavirus vaccine.,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1340133269317283842,Older people are getting the #coronavirus vaccine.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1343328496739889154,"this is getting sickening. Now herd immunity is defined as when enough people have been shot with a vaccine from big pharma. URL QT: ""WHO Deletes Naturally Acquired Immunity from Its Website: Maybe you have some sense that something fishy is going on? Same. If it's not one thing, it's another.  Coronavirus lived on surfaces until it didn't. Masks didn't work until they did, then..... URL""",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,agree

1343325482423468032,"Maybe natural immunity is better?!?!  Maybe?!?!? URL QT: """"Once people are vaccinated, they cannot donate plasma. Vitalant said the reason why is because the vaccine causes spike antibodies, and for convalescent plasma, they need nucleocapsid antibodies.""  URL""",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,agree

1343559037728776197,University of Miami Study Investigates Effects of COVID-19 Vaccine on Male Fertility URL😳😳☝🏻☝🏻,The COVID-19 vaccine causes infertility or miscarriages in women.,not_relevant

1340310267696168962,The Pfizer vaccine can cause women's beards to grow and people to become crocodiles URL #Pfizer #CoronaVaccine #coronavirus #CovidVaccine,The COVID-19 vaccine causes infertility or miscarriages in women.,disagree

1343286666815971329,@MaxMill65838709 @NewshubNZ URL  And an mRNA vaccine cannot alter your DNA,RNA alters a person's DNA when taking the COVID-19 vaccine.,disagree

1343377212007804928,"Some claim the new #coronavirus strain isn't more deadly, it will just spread faster. MORE people will get the virus before they are offered a vaccine. More people will get sick and die from the new strain because of transmission speed but it's not more deadly?  #cdnpoli #covid19",More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,disagree

1340465168581574659,"Great job @Bells27S URL QT: ""Four Pfizer vaccine volunteers develop Bell's palsy...  Bell's palsy is a condition that causes a weakness or paralysis of the muscles in the face...  The condition causes one side of your face to droop or become stiff. URL URL""",The COVID-19 vaccine causes Bell's palsy.,agree

1340745395266342912,I don't know! I am inclined to believe the medics when it comes to the efficacy of the vaccinations! I would far rather take the vaccine than contract Coronavirus is all I can say! I am less likely to die as a result of having had the vaccine than I am if I contract coronavirus!,More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,disagree

1345091689367658497,@MrAndyNgo This honestly looks better to me than a Covid vaccine.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1344045084996583426,@haleemak_ Covid certainly affects the male fertility. How about the vaccine and the resultant antibodies. Will it cause female infertility?,The COVID-19 vaccine causes infertility or miscarriages in women.,no_stance

1344300314095198216,Getting Covid is the only ethical vaccine.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,agree

1340538001215012864,I'd rather try a HIV vaccine than Covid Vaccine,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1340782549363245056,"Why no, there are no microchips in any #vaccines. The technology doesn't exist. Besides, microchips are about the size of a pill which can't fit through needles.  URL: ""Bill Gates is not secretly plotting microchips in a coronavirus vaccine. Misinformation and conspiracy theories are dangerous for everyone."" URL",The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,disagree

1344125539280445441,"I too, that is recovering from Covid will not take the vaccine URL QT: ""Speaking as someone recovering from COVID, I would NEVER take this vaccine.  The side effects seem worse than the virus.  @LLinWood @securityvoid @goldorcrypto URL""","There are severe side effects of the COVID-19 vaccines, worse than having the virus.",agree

1345903654901977088,You will know if there is a microchip in the covid vaccine if you buy a surface tablet. The only reason someone would by a surface tablet is if Bill Gates was controlling their mind.,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,not_relevant

1345625244665487361,"Is it true Pfizer vaccine has caused bells palsy in few recipients? URL QT: ""I am a full-time academic surgeon.  I am a facial nerve specialist who treats patients with Bell's Palsy sequelae.   I have fillers in my face.  I am 32 weeks pregnant.   And I got my first @moderna_tx vaccine against COVID-19 today! 🙌🏼   🧵 A thread on why: URL""",The COVID-19 vaccine causes Bell's palsy.,no_stance

1344637897371250689,"@realDonaldTrump At 341,000 and growing, more people have died from Covid-19 in the US this year than died in battle in World War II and Vietnam combined  Trump absent as vaccine distribution lags and thousands continue to die URL: ""Donald Trump absent as vaccine distribution lags and thousands continue to die""",More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,disagree

1340040090773577731,Side effects from the COVID vaccine shot... URL,"There are severe side effects of the COVID-19 vaccines, worse than having the virus.",no_stance

1343289466769780738,"@Barbabarbeque @MichaelKellyIC The vaccine doesn't alter DNA.  URL: ""Irish bishops say Catholics can take a Covid-19 vaccine developed using foetal tissue""",RNA alters a person's DNA when taking the COVID-19 vaccine.,disagree

1344095016294248449,"Bell&amp;#39;s Palsy in COVID-19 Vaccine Trials: Why You Shouldn&amp;#39;t Worry URL: ""Bell's Palsy in COVID-19 Vaccine Trials: Why You Shouldn't Worry"" via @verywell",The COVID-19 vaccine causes Bell's palsy.,disagree

1340226466177449985,wait does the covid vaccine have gelatin 😳,The COVID-19 vaccine contains tissue from aborted fetuses.,not_relevant

1340691523189567489,The Covid-19 Vaccine is population control,The COVID-19 vaccine causes infertility or miscarriages in women.,agree

1340691523189567489,The Covid-19 Vaccine is population control,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,agree

1343679051769245702,So the Covid-19 vaccine is causing men to go sterile hmmm,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1343679051769245702,So the Covid-19 vaccine is causing men to go sterile hmmm,The COVID-19 vaccine causes infertility or miscarriages in women.,no_stance

1343679051769245702,So the Covid-19 vaccine is causing men to go sterile hmmm,The COVID-19 vaccine contains tissue from aborted fetuses.,not_relevant

1343679051769245702,So the Covid-19 vaccine is causing men to go sterile hmmm,The COVID-19 vaccine causes Bell's palsy.,not_relevant

1343679051769245702,So the Covid-19 vaccine is causing men to go sterile hmmm,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,not_relevant

1339956186314104833,Covid-19 vaccine can help everyone  #covid-19vaccine#,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,disagree

1343901752651726849,"The University of Miami thinks it is unlikely, but not impossible, that the vaccine may also cause male infertility. URL: ""Study investigates effects of COVID-19 vaccine on male fertility""",The COVID-19 vaccine causes infertility or miscarriages in women.,agree

1344318123743322114,"The COVID-19 vaccine cannot give you COVID-19. It cannot cause infertility. And it cannot alter fetal DNA. Learn more about the COVID-19 vaccine as it relates to pregnancy, breastfeeding and fertility.  URL",The COVID-19 vaccine causes infertility or miscarriages in women.,disagree

1340248622533914624,Pls what are the side effects of the Covid-19 Vaccine? Less know o,"There are severe side effects of the COVID-19 vaccines, worse than having the virus.",no_stance

1340330605372911620,@BockVer I never said the side effects are worse than covid WTAF 🤨 I said they saying side effects are worth getting the vaccine,"There are severe side effects of the COVID-19 vaccines, worse than having the virus.",disagree

1345360761854558209,"Okay, means my grandparents get their jabs and freedom faster and if you die from your own stupidity, you die 🤷🏻‍♂️ URL QT: ""Covid 'vaccines' are experimental. The CDC has reported 2.8% severe debilitating side effects in the short-term. Their long-term effects are unknown. The UK govt is now also mixing and matching different vaccines. This is even more reckless. I will not be taking a Covid vaccine.""",More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,disagree

1340121109392465922,Please let the COVID vaccine make people grow extra limbs.,The COVID-19 vaccine causes infertility or miscarriages in women.,disagree

1340934683614355456,@Luemn1 @AOC Explain to your parents that the real side effects of getting covid are far more certain and and very likely far worse than the unlikely POSSIBLE side effects of the vaccine.,"There are severe side effects of the COVID-19 vaccines, worse than having the virus.",disagree

1344483823422062592,the mcchicken is more effective than the covid vaccine,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,agree

1343736004948144129,"UK regulator dismisses Bell's palsy fears over Pfizer's Covid vaccine URL: ""Coronavirus UK: Bell's palsy fears over Pfizer vaccine dismissed"" via @MailOnline",The COVID-19 vaccine causes Bell's palsy.,disagree

1341051648215457793,I did not know that the Covid vaccine used aborted fetal tissue :(  according to the Vatican it's ethical.,The COVID-19 vaccine contains tissue from aborted fetuses.,agree

1340724575500267520,The new COVID-19 vaccine will contain a microchip with Coldplay's 9th album,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,disagree

1345718136071356417,"Drugs Controller General of India has approved conducting phase III trials of the country's first DNA vaccine candidate against COVID-19 being developed by Zydus Cadila, says Department of Biotechnology",The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,not_relevant

1340273494605631491,"Interesting article about #CovidVaccine   URL: ""Will the coronavirus vaccine cause infertility? Here's what you need to know""",The COVID-19 vaccine causes infertility or miscarriages in women.,no_stance

1345769573270900736,Malaria is a more deadly disease than COVID-19.  COVID-19 has a cure and it doesn't require a Mandatory Vaccine.  Do not plunge your country into unnecessary debt by taking a loan to buy COVID-19 Vaccines.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1340661422045454337,"Coronavirus is a LIE  Coronavirus Vaccine is: Remote Control of your brain Modifying and Erasing Memory from your brain this is the REAL objective of the Vaccine Encoded Cattle  URL URL QT: ""People still unsure of DNA altering Vaccines should watch this: What's possible today will blow your mind URL""",The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,agree

1340724855516360704,"COVID vaccine ALSO contains a strain of the coronavirus itself — taken from chimpanzees — and engineered to create the spike protein of  SARS-CoV-2, the virus that CAUSES COVID-19.",The COVID-19 vaccine contains tissue from aborted fetuses.,not_relevant

1343528298018557954,"Our good immunity will help us survive covid-19 pandemic, successfully. Our good immunity is our strongest inherent natural vaccine against covid-19 infection. No Mask, Save Good Health! No Mask, Save Good Immunity! No Mask, Save Humanity! No Mask! No Panic! No Mask, No Cry!",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,agree

1344139815646863360,They on insta saying the covid vaccine cause infertility lmao.,The COVID-19 vaccine causes infertility or miscarriages in women.,disagree

1345049639070953473,"@ZiikZiiii That question is common in circles cycling disinformation.  URL: ""Will the coronavirus vaccine cause infertility? Here's what you need to know""",The COVID-19 vaccine causes infertility or miscarriages in women.,disagree

1343569248384286720,Around 1 in 4 Singapore residents surveyed believe false claim that Covid-19 vaccine alters DNA URL,RNA alters a person's DNA when taking the COVID-19 vaccine.,disagree

1340115341553377280,The covid vaccine will be used to control the population. Pass it on,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,agree

1343584337061670915,@real1Thomas @awlatlanta 🕊Mandatory COVID-19 vaccine card is a population control issue. 😏Voter ID keeps the illegals from voting for Democrats! 😉They want to control all aspects of our lives 💯 URL,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,not_relevant

1344345483947421697,Will you take COVID-19 vaccine?,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1344345483947421697,Will you take COVID-19 vaccine?,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1340096098052890626,No one is liable for damages caused to individuals from the Covid vaccine that's sketch,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1340450138649706498,COVID treatment NOT vaccine.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1340777493611962368,@lamphieryeg 80% of the infected have minor symptoms.   Why would everyone take an experimental vaccine?   The collateral damage from lockdowns is huge and therefore the majority are better off acquiring immunity naturally.  Covid mortality is STRONGLY age dependant. One size does not fit all,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,no_stance

1340287536422289413,"Co win is used for digital certificate? @RemaNagarajan @rdivia URL QT: ""According to Bill Gates, the #CoronaVirus legitimises an #Aadhaar type real-time digital tracking system for every human on earth.  Could be implanted in chips? Is the human population dumb enough to let him push this through?  URL URL""",The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,agree

1339916606797991937,Does anyone know the activation code for the COVID vaccine microchip??,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,agree

1340014465983639552,What's the purpose of any vaccine?  To create immunity.  COVID-19 vaccine does not do this.,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,agree

1345488033034997761,"@Crystalpink93 @brad89739161 Nanoparticles that bind to your DNA. Why would they need to alter your DNA to fight a virus?  URL: ""What are the ingredients of Pfizer's covid-19 vaccine?""",RNA alters a person's DNA when taking the COVID-19 vaccine.,agree

1339937395391774720,"What would you rather have, Coronavirus or the Coronavirus vaccine?",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,no_stance

1343970359503159297,"A balanced look at the Covid vaccine/Bell's palsy issue. URL: ""Bell's Palsy - Facial Paralysis and the COVID-19 Vaccine""",The COVID-19 vaccine causes Bell's palsy.,no_stance

1345095303779770368,You can still test positive for covid even with the vaccine.,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1340311121421611008,"Early evidence suggests that natural immunity from COVID-19 infection may not last very long. According to the CDC, persons previously infected with COVID-19 may still benefit from a COVID-19 vaccine. URL",Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,disagree

1340339705339109377,@newtgingrich Does this mean men will receive the vaccine before women since more men die from Covid-19 than women?,More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,not_relevant

1345124068530425856,"🖕the vaccine, the side effects are worse than the actual virus  Wallowa County hospital employee has severe allergic reaction to COVID-19 vaccine URL","There are severe side effects of the COVID-19 vaccines, worse than having the virus.",agree

1344735247749902336,DO NOT TAKE THE COVID-19 VACCINE!!,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1344735247749902336,DO NOT TAKE THE COVID-19 VACCINE!!,The COVID-19 vaccine causes infertility or miscarriages in women.,not_relevant

1344735247749902336,DO NOT TAKE THE COVID-19 VACCINE!!,The COVID-19 vaccine contains tissue from aborted fetuses.,not_relevant

1344735247749902336,DO NOT TAKE THE COVID-19 VACCINE!!,"There are severe side effects of the COVID-19 vaccines, worse than having the virus.",not_relevant

1344735247749902336,DO NOT TAKE THE COVID-19 VACCINE!!,Natural COVID-19 immunity is better than immunity derived from a COVID-19 vaccine.,not_relevant

1344735247749902336,DO NOT TAKE THE COVID-19 VACCINE!!,More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,not_relevant

1340366093777592321,Covid vaccine has egg white in,The COVID-19 vaccine contains tissue from aborted fetuses.,not_relevant

1343346666510970881,Moderna COVID-19 vaccine causes swelling and inflammation in patients who have cosmetic facial fillers URL,The COVID-19 vaccine causes infertility or miscarriages in women.,not_relevant

1340004495158198273,@TheoVon The Coronavirus vaccine WILL turn you into a zombie.,RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

1340004495158198273,@TheoVon The Coronavirus vaccine WILL turn you into a zombie.,The COVID-19 vaccine causes infertility or miscarriages in women.,not_relevant

1340004495158198273,@TheoVon The Coronavirus vaccine WILL turn you into a zombie.,The COVID-19 vaccine causes Bell's palsy.,not_relevant

1345456034664640512,"@AlexBerenson At this moment, anyone with a medical condition dying after the covid vaccine will be dead because of that and not the vaccine.",More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,no_stance

1344359792534581251,4 people have now had an allergic reaction to the coronavirus vaccine. @WMTWTV,More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,not_relevant

1340780416349827077,I feel the prominent side effect of covid  vaccine would be the inability of people to shut up about getting the covid vaccine.,More people will die as a result of a negative side effect to the COVID-19 vaccine than would actually die from the coronavirus.,not_relevant

1339984468694736897,Covid-19: Four Pfizer vaccine trial volunteers develop Bell's palsy URL,The COVID-19 vaccine causes Bell's palsy.,no_stance

1345428531786838016,Covid 19 was a pre planned exercise in documents and simulated exercises by well known eugenist. Who I can't name.   Covid 19 is being used to control the world into a reset to enslave humanity through sinister vaccine using nano technology.,The COVID-19 vaccine was developed to control the general population either through microchip tracking or nanotransducers in our brains.,agree

1339938238291701760,Now you're trying to scare women into believing the covid vaccine is linked to infertility and not the other ACTUAL REASONS that are linked to infertility that we need to put more research in (which is another rant for a different day),The COVID-19 vaccine causes infertility or miscarriages in women.,disagree

1345005768504991745,"@conciousness777 Among other concerns, Yeadon and Wodart warn that some of the vaccines may prevent the safe development of placentas in pregnant women, resulting in ""vaccinated women essentially becoming infertile.""   URL",The COVID-19 vaccine causes infertility or miscarriages in women.,no_stance

1340236413602709510,COVID-19 vaccine can turn people into  URL,The COVID-19 vaccine causes infertility or miscarriages in women.,not_relevant

1340236413602709510,COVID-19 vaccine can turn people into  URL,The COVID-19 vaccine causes Bell's palsy.,not_relevant

1345809657282093062,"the 24 hour side effects of the vaccine are so terrible, i would rather have covid 😍😍😍😍","There are severe side effects of the COVID-19 vaccines, worse than having the virus.",agree

1340133652710092800,"After a person gets the Covid vaccine, how long does that protection last?",RNA alters a person's DNA when taking the COVID-19 vaccine.,not_relevant

